species	phenology lower	phenology upper	mean phenology	year	latitude	longitude	mean centre latitude	grid_50km	grid_5km	tray
oak	102	102	102	2016	51.35596835	-2.943473461	-1.273512423	3 6	32 66	NA
oak	120	120	120	2016	54.05808159	-2.858511301	1.428600815	9 6	92 68	NA
oak	103	103	103	2016	51.95598702	-2.433599203	-0.673493759	4 7	45 74	NA
oak	125	125	125	2016	50.67532511	-3.839799476	-1.954155661	1 5	17 54	NA
oak	112	112	112	2016	51.4257747	-0.307040615	-1.203706071	3 10	34 103	NA
oak	120	120	120	2016	52.3984257	-0.002539798	-0.231055079	5 10	55 107	NA
oak	107	107	107	2016	52.00874002	-0.458515671	-0.620740755	4 10	47 101	NA
oak	140	140	140	2016	55.95178738	-4.158786172	3.322306601	13 5	135 53	NA
oak	119	119	119	2016	52.1132231	-2.008716181	-0.516257675	4 7	49 79	NA
oak	124	124	124	2016	53.49743819	-2.503441908	0.867957412	8 7	80 73	NA
oak	119	119	119	2016	51.36047514	-2.942129804	-1.269005632	3 6	32 66	NA
oak	91	91	91	2016	50.75005693	-1.897889751	-1.879423844	1 8	18 81	NA
oak	128	128	128	2016	53.5504071	-1.304168242	0.920926321	8 8	81 89	NA
oak	115	115	115	2016	52.91671626	-1.309903078	0.287235485	6 8	67 89	NA
oak	123	123	123	2016	51.34164578	0.347473687	-1.28783499	3 11	32 112	NA
oak	126	126	126	2016	51.46135338	-3.591971517	-1.168127396	3 5	34 57	NA
oak	114	114	114	2016	53.37700981	-3.05219336	0.747529037	7 6	77 66	NA
oak	113	113	113	2016	53.41812339	-2.552157021	0.78864261	7 7	78 72	NA
oak	115	115	115	2016	52.39335963	-1.457757816	-0.236121146	5 8	55 87	NA
oak	113	113	113	2016	50.79371813	-3.743701154	-1.835762648	2 5	20 55	NA
oak	102	102	102	2016	50.34814496	-3.709051449	-2.281335819	1 5	10 55	NA
oak	110	110	110	2016	51.06439199	-0.308768871	-1.565088787	2 10	26 103	NA
oak	108	108	108	2016	51.02645809	0.08479461	-1.603022687	2 10	25 109	NA
oak	121	121	121	2016	52.07094758	1.275283042	-0.558533191	4 12	49 124	NA
oak	105	105	105	2016	53.11471945	-2.452643231	0.485238676	7 7	71 73	NA
oak	79	79	79	2016	52.10834769	-2.299282905	-0.521133082	4 7	49 75	NA
oak	110	110	110	2016	52.09790674	-2.317562672	-0.531574036	4 7	48 75	NA
oak	139	139	139	2016	53.17437818	-3.202902247	0.54489741	7 6	72 63	NA
oak	123	123	123	2016	54.03840307	-1.034934199	1.408922299	9 9	92 92	NA
oak	118	118	118	2016	51.38984779	0.081148377	-1.239632988	3 10	33 108	NA
oak	102	102	102	2016	50.59242591	-3.671259836	-2.037054867	1 5	15 56	NA
oak	107	107	107	2016	54.63314864	-5.945056894	2.003667869	10 2	106 29	NA
oak	103	103	103	2016	53.23373328	-2.740047867	0.604252505	7 7	74 70	NA
oak	120	120	120	2016	52.3516674	-1.593279413	-0.27781338	5 8	54 85	NA
oak	124	124	124	2016	53.49025775	-0.023952354	0.860776974	8 10	80 106	NA
oak	126	126	126	2016	50.94618744	0.289053099	-1.683293339	2 11	23 112	NA
oak	124	124	124	2016	53.62189289	-2.607729782	0.992412116	8 7	82 71	NA
oak	111	111	111	2016	51.35067025	0.109531437	-1.278810528	3 10	32 109	NA
oak	119	119	119	2016	51.65859048	-0.068495468	-0.970890293	3 10	39 106	NA
oak	129	129	129	2016	51.54366486	-0.830476391	-1.085815911	3 9	36 96	NA
oak	117	117	117	2016	53.81899372	-1.319413887	1.189512947	8 8	87 88	NA
oak	116	116	116	2016	53.7658619	-1.423492915	1.13638113	8 8	86 87	NA
oak	117	117	117	2016	51.35995924	-0.175886193	-1.269521539	3 10	32 105	NA
oak	114	114	114	2016	50.86119112	-0.834842092	-1.768289652	2 9	21 96	NA
oak	113	113	113	2016	51.06120202	-2.091274515	-1.568278759	2 7	25 78	NA
oak	113	113	113	2016	52.31278873	-1.929546327	-0.316692042	5 8	53 80	NA
oak	105	105	105	2016	51.72929189	-0.340613938	-0.900188882	4 10	40 102	NA
oak	122	122	122	2016	51.47460336	-3.321727983	-1.154877415	3 6	35 61	NA
oak	138	138	138	2016	54.63108451	-1.766712662	2.001603737	10 8	105 83	NA
oak	107	107	107	2016	51.19873842	-2.13448282	-1.430742354	2 7	28 78	NA
oak	106	106	106	2016	51.00002968	-3.218409648	-1.629451099	2 6	24 62	NA
oak	125	125	125	2016	51.41641467	-1.978381251	-1.213066102	3 8	33 80	NA
oak	104	104	104	2016	50.93095351	-1.807876764	-1.698527264	2 8	22 82	NA
oak	96	96	96	2016	52.64932244	-2.755267154	0.019841661	6 6	61 69	NA
oak	127	127	127	2016	53.11934638	-1.583087248	0.489865609	7 8	71 85	NA
oak	127	127	127	2016	56.52476816	-3.275988176	3.895287386	14 6	147 64	NA
oak	110	110	110	2016	51.66380594	-0.351683134	-0.965674831	3 10	39 102	NA
oak	108	108	108	2016	51.67858822	-0.380074665	-0.950892559	3 10	39 102	NA
oak	108	108	108	2016	51.7508819	-0.34127154	-0.878598873	4 10	41 102	NA
oak	113	113	113	2016	53.47912091	-2.578564496	0.849640138	7 7	79 72	NA
oak	122	122	122	2016	51.10682826	-1.304334992	-1.522652513	2 8	26 89	NA
oak	136	136	136	2016	54.53281415	-1.046490968	1.903333379	10 9	103 92	NA
oak	108	108	108	2016	51.12319994	0.975228195	-1.506280832	2 12	28 121	NA
oak	118	118	118	2016	52.04423206	-2.606504482	-0.58524872	4 7	47 71	NA
oak	101	101	101	2016	52.98285896	-1.116706052	0.353378187	6 9	68 91	NA
oak	101	101	101	2016	51.51616569	-0.339723003	-1.113315087	3 10	36 103	NA
oak	125	125	125	2016	53.85423516	-2.21583368	1.224754384	8 7	87 77	NA
oak	108	108	108	2016	51.74291454	-0.984662387	-0.886566236	4 9	41 94	NA
oak	132	132	132	2016	53.07063077	-2.034286145	0.441149993	7 7	70 79	NA
oak	107	107	107	2016	50.86086289	0.417031189	-1.768617887	2 11	21 114	NA
oak	123	123	123	2016	51.17547466	-0.167439441	-1.454006116	2 10	28 105	NA
oak	111	111	111	2016	51.58275557	-0.343070608	-1.046725207	3 10	37 102	NA
oak	105	105	105	2016	53.93471305	-1.108918153	1.305232272	8 9	89 91	NA
oak	105	105	105	2016	51.60875498	-1.12946801	-1.020725799	3 9	38 92	NA
oak	104	104	104	2016	51.00544056	-3.127331882	-1.624040214	2 6	24 64	NA
oak	107	107	107	2016	53.40225239	-2.129309662	0.772771615	7 7	77 78	NA
oak	128	128	128	2016	50.10506305	-5.270999643	-2.524417729	0 3	5 33	NA
oak	110	110	110	2016	50.80998884	-0.452886797	-1.819491931	2 10	20 101	NA
oak	99	99	99	2016	51.44253617	-2.842796547	-1.186944605	3 6	34 68	NA
oak	99	99	99	2016	51.43821415	-2.608511519	-1.191266621	3 7	34 71	NA
oak	99	99	99	2016	51.64193979	-0.209395632	-0.987540988	3 10	39 104	NA
oak	119	119	119	2016	52.54006559	1.36516904	-0.089415185	5 12	59 125	NA
oak	116	116	116	2016	53.7713067	-2.731266411	1.141825923	8 7	86 70	NA
oak	104	104	104	2016	51.39599659	-2.386597767	-1.233484184	3 7	33 74	NA
oak	121	121	121	2016	51.98886821	-1.740741324	-0.640612563	4 8	46 83	NA
oak	120	120	120	2016	52.52660515	-2.198942206	-0.102875625	5 7	58 77	NA
oak	113	113	113	2016	51.12323699	0.249206353	-1.506243787	2 11	27 111	NA
oak	136	136	136	2016	52.47062441	-0.922364885	-0.158856362	5 9	57 94	NA
oak	122	122	122	2016	53.34295009	-2.106600301	0.713469318	7 7	76 78	NA
oak	94	94	94	2016	50.76892122	-3.591035176	-1.860559559	1 5	19 57	NA
oak	97	97	97	2016	52.63465971	0.683379421	0.005178932	6 11	61 116	NA
oak	129	129	129	2016	52.49508925	1.102391372	-0.134391529	5 12	58 122	NA
oak	125	125	125	2016	52.77417204	-2.412042483	0.144691262	6 7	63 74	NA
oak	113	113	113	2016	52.80433557	-2.514679202	0.17485479	6 7	64 73	NA
oak	110	110	110	2016	51.77059595	0.604493646	-0.85888483	4 11	42 115	NA
oak	120	120	120	2016	51.90215482	-3.196157761	-0.727325954	4 6	44 63	NA
oak	124	124	124	2016	54.00801325	-0.44968142	1.378532478	9 10	91 100	NA
oak	130	130	130	2016	52.82539584	0.840843415	0.195915066	6 11	65 118	NA
oak	107	107	107	2016	51.60074392	0.297275265	-1.028736852	3 11	38 111	NA
oak	105	105	105	2016	51.00590209	-0.921015845	-1.62357868	2 9	24 95	NA
oak	103	103	103	2016	51.59750429	-1.127950586	-1.031976484	3 9	37 92	NA
oak	107	107	107	2016	52.46590207	1.441970637	-0.163578704	5 12	58 126	NA
oak	105	105	105	2016	50.97734007	-0.94446875	-1.6521407	2 9	24 94	NA
oak	107	107	107	2016	52.38989361	-2.23359209	-0.239587168	5 7	55 76	NA
oak	134	134	134	2016	55.90094082	-3.300210959	3.27146004	13 6	133 63	NA
oak	122	122	122	2016	50.98441579	0.728372395	-1.645064983	2 11	24 118	NA
oak	118	118	118	2016	51.28388016	-0.383961697	-1.345600619	3 10	31 102	NA
oak	131	131	131	2016	52.82841015	-2.859296041	0.198929371	6 6	65 68	NA
oak	116	116	116	2016	51.90890412	-0.600044739	-0.720576655	4 9	44 99	NA
oak	109	109	109	2016	52.74990939	-0.888819746	0.120428613	6 9	63 95	NA
oak	100	100	100	2016	50.33121364	-5.127709591	-2.298267131	1 3	10 35	NA
oak	109	109	109	2016	51.39610591	-0.246323911	-1.233374869	3 10	33 104	NA
oak	111	111	111	2016	53.779048	-1.086419911	1.149567221	8 9	86 92	NA
oak	113	113	113	2016	51.3727686	0.452522178	-1.256712179	3 11	33 114	NA
oak	114	114	114	2016	52.28468209	-1.591004749	-0.344798686	5 8	53 85	NA
oak	106	106	106	2016	54.80000547	-6.523369149	2.170524693	11 2	110 21	NA
oak	122	122	122	2016	51.69065687	0.432050792	-0.938823908	4 11	40 113	NA
oak	132	132	132	2016	54.79099267	-3.225457025	2.161511894	10 6	108 64	NA
oak	95	95	95	2016	51.78377101	-1.28237868	-0.845709768	4 8	41 89	NA
oak	108	108	108	2016	50.82090554	-1.884093178	-1.80857523	2 8	20 81	NA
oak	126	126	126	2016	54.88978369	-1.543194585	2.260302912	11 8	111 85	NA
oak	117	117	117	2016	52.14695919	0.983241078	-0.482521581	5 12	50 120	NA
oak	142	142	142	2016	56.58526581	-6.179473638	3.955785035	15 2	150 28	NA
oak	95	95	95	2016	51.43245433	-0.307541803	-1.197026441	3 10	34 103	NA
oak	113	113	113	2016	52.03193192	-1.148680484	-0.59754885	4 9	47 91	NA
oak	103	103	103	2016	51.992089	0.592567795	-0.637391778	4 11	47 115	NA
oak	115	115	115	2016	50.67614055	-4.432901466	-1.953340228	1 4	17 45	NA
oak	112	112	112	2016	53.87655202	-1.71096894	1.247071243	8 8	88 83	NA
oak	115	115	115	2016	51.63179274	-0.377407465	-0.997688039	3 10	38 102	NA
oak	76	76	76	2016	51.36327162	-0.338075438	-1.266209157	3 10	32 103	NA
oak	102	102	102	2016	51.51918399	-0.56878609	-1.110296785	3 9	36 99	NA
oak	120	120	120	2016	52.00408631	-0.748588132	-0.625394463	4 9	46 97	NA
oak	100	100	100	2016	51.26232826	-0.841929127	-1.367152514	3 9	30 96	NA
oak	111	111	111	2016	52.42248657	-1.974957543	-0.206994202	5 8	56 80	NA
oak	131	131	131	2016	50.69697942	-3.891623702	-1.932501357	1 5	18 53	NA
oak	102	102	102	2016	51.54881505	0.092722542	-1.080665721	3 10	37 109	NA
oak	123	123	123	2016	52.35663968	-4.021920164	-0.272841097	5 5	55 52	NA
oak	109	109	109	2016	51.30914556	-2.833477781	-1.320335219	3 6	31 68	NA
oak	130	130	130	2016	50.55595222	-3.643145838	-2.073528554	1 5	14 56	NA
oak	108	108	108	2016	51.19721365	-0.640328017	-1.43226713	2 9	29 99	NA
oak	111	111	111	2016	52.12147948	-0.485303643	-0.508001298	4 10	49 100	NA
oak	140	140	140	2016	51.88079907	-0.563681069	-0.748681706	4 9	44 99	NA
oak	138	138	138	2016	56.14986444	-3.799596419	3.520383663	13 5	139 57	NA
oak	108	108	108	2016	51.54471633	-0.955276556	-1.084764448	3 9	36 94	NA
oak	135	135	135	2016	53.32077638	-1.500543376	0.691295601	7 8	76 86	NA
oak	107	107	107	2016	52.01287972	-0.649258777	-0.616601059	4 9	47 98	NA
oak	136	136	136	2016	54.42885948	-2.430019752	1.7993787	10 7	100 74	NA
oak	116	116	116	2016	53.27435984	-2.539804751	0.644879061	7 7	75 72	NA
oak	129	129	129	2016	53.74117796	-2.028769195	1.111697188	8 7	85 79	NA
oak	124	124	124	2016	54.01267085	-0.43729903	1.383190074	9 10	91 100	NA
oak	98	98	98	2016	50.83743314	-2.934622982	-1.792047633	2 6	20 66	NA
oak	102	102	102	2016	51.86416598	0.60263413	-0.765314798	4 11	44 115	NA
oak	115	115	115	2016	53.19738648	-1.074880338	0.567905708	7 9	73 92	NA
oak	123	123	123	2016	51.70773187	-1.965219535	-0.921748902	4 8	40 80	NA
oak	114	114	114	2016	52.35945436	-1.842836771	-0.270026413	5 8	54 82	NA
oak	130	130	130	2016	53.58975717	-0.17852117	0.960276392	8 10	82 104	NA
oak	94	94	94	2016	52.43326951	-1.536636312	-0.196211265	5 8	56 86	NA
oak	112	112	112	2016	51.32749604	-0.289132176	-1.301984737	3 10	32 103	NA
oak	111	111	111	2016	51.40718694	-0.022757638	-1.222293832	3 10	33 107	NA
oak	113	113	113	2016	52.01288773	-0.432144296	-0.616593048	4 10	47 101	NA
oak	118	118	118	2016	52.57786859	-2.185893282	-0.051612184	5 7	59 77	NA
oak	109	109	109	2016	51.39273944	-1.044173741	-1.236741331	3 9	33 93	NA
oak	101	101	101	2016	51.28418532	-0.967563718	-1.345295455	3 9	30 94	NA
oak	122	122	122	2016	52.91670262	-2.22749682	0.287221844	6 7	67 76	NA
oak	126	126	126	2016	52.05077612	-2.101332361	-0.578704656	4 7	47 78	NA
oak	125	125	125	2016	52.09090292	-1.924523809	-0.538577855	4 8	48 81	NA
oak	134	134	134	2016	51.68900749	0.789360057	-0.940473284	4 11	40 118	NA
oak	102	102	102	2016	50.28054529	-5.204405596	-2.348935484	0 3	9 34	NA
oak	103	103	103	2016	51.48468661	-0.867990508	-1.144794162	3 9	35 95	NA
oak	130	130	130	2016	55.17120353	-1.691905992	2.541722754	11 8	117 83	NA
oak	100	100	100	2016	52.83567783	-1.28743674	0.206197054	6 8	65 89	NA
oak	122	122	122	2016	52.29084153	-0.814479837	-0.338639249	5 9	53 96	NA
oak	130	130	130	2016	52.61895644	1.278125388	-0.010524334	6 12	61 124	NA
oak	107	107	107	2016	50.63251206	-3.321831829	-1.996968715	1 6	16 61	NA
oak	119	119	119	2016	50.74074553	-4.001829126	-1.888735243	1 5	19 51	NA
oak	123	123	123	2016	50.72894753	-3.554256714	-1.90053325	1 5	18 58	NA
oak	122	122	122	2016	51.88050474	-4.93916219	-0.748976033	4 3	44 39	NA
oak	109	109	109	2016	52.62368952	-2.202337148	-0.005791256	6 7	60 77	NA
oak	129	129	129	2016	52.25707319	-3.260407454	-0.372407586	5 6	52 62	NA
oak	106	106	106	2016	50.86514391	-1.197099762	-1.764336861	2 9	21 91	NA
oak	139	139	139	2016	55.11287296	-2.854400155	2.483392186	11 6	116 69	NA
oak	104	104	104	2016	50.8659207	0.559418537	-1.763560075	2 11	22 116	NA
oak	125	125	125	2016	50.9354371	-3.112829545	-1.694043674	2 6	23 64	NA
oak	117	117	117	2016	51.25482477	0.854721528	-1.374656002	3 11	30 119	NA
oak	109	109	109	2016	51.88515742	-4.237546429	-0.744323357	4 4	44 49	NA
oak	119	119	119	2016	51.30149796	-2.411622064	-1.327982815	3 7	31 74	NA
oak	104	104	104	2016	51.84657076	-0.237814041	-0.782910018	4 10	43 104	NA
oak	104	104	104	2016	53.28536783	-2.938939144	0.655887053	7 6	75 67	NA
oak	102	102	102	2016	51.5265814	-0.662254848	-1.102899375	3 9	36 98	NA
oak	126	126	126	2016	54.07918841	-1.552135908	1.449707636	9 8	92 85	NA
oak	79	79	79	2016	50.72424009	-1.239177732	-1.905240684	1 9	18 90	NA
oak	85	85	85	2016	51.59460264	-0.130276624	-1.034878138	3 10	38 105	NA
oak	85	85	85	2016	50.82433508	-3.587920697	-1.805145699	2 5	20 57	NA
oak	132	132	132	2016	54.88459677	-1.508196504	2.255115991	11 8	110 86	NA
oak	123	123	123	2016	54.57808788	-1.818221977	1.948607107	10 8	104 82	NA
oak	133	133	133	2016	54.01690145	-0.970705325	1.387420678	9 9	91 93	NA
oak	126	126	126	2016	55.93567818	-3.196600395	3.306197407	13 6	134 65	NA
oak	133	133	133	2016	55.85617305	-3.159153002	3.226692276	13 6	132 65	NA
oak	108	108	108	2016	51.40156001	-2.457169891	-1.227920764	3 7	33 73	NA
oak	129	129	129	2016	52.96292641	-1.235665862	0.333445631	6 9	68 90	NA
oak	121	121	121	2016	53.6822992	-2.832588016	1.05281842	8 6	84 69	NA
oak	132	132	132	2016	52.70609437	1.24056425	0.076613599	6 12	63 123	NA
oak	113	113	113	2016	52.23911834	0.278107954	-0.390362436	5 11	52 111	NA
oak	90	90	90	2016	50.86962432	0.338414975	-1.759856451	2 11	22 112	NA
oak	110	110	110	2016	52.22566061	-0.553399623	-0.403820161	5 9	51 99	NA
oak	111	111	111	2016	51.40427573	-2.272305649	-1.225205047	3 7	33 76	NA
oak	138	138	138	2016	55.8321629	-4.546991971	3.202682124	13 4	132 48	NA
oak	106	106	106	2016	55.91846269	-4.452041344	3.288981913	13 4	134 49	NA
oak	141	141	141	2016	56.61937681	-3.873058201	3.989896035	14 5	149 57	NA
oak	126	126	126	2016	50.79568535	-3.218478909	-1.833795426	2 6	20 62	NA
oak	125	125	125	2016	50.98196618	-3.669156167	-1.647514595	2 5	24 56	NA
oak	122	122	122	2016	53.81988118	-3.006356453	1.190400401	8 6	87 66	NA
oak	89	89	89	2016	53.50180585	-1.086434623	0.872325075	8 9	80 92	NA
oak	107	107	107	2016	53.37789103	-2.505277093	0.748410259	7 7	77 73	NA
oak	96	96	96	2016	51.83824991	-2.682078631	-0.79123087	4 7	43 70	NA
oak	126	126	126	2016	54.49527521	-1.28658523	1.865794433	10 8	102 89	NA
oak	117	117	117	2016	52.63380696	-1.164044809	0.004326188	6 9	60 91	NA
oak	120	120	120	2016	51.56676238	-2.664012284	-1.062718394	3 7	37 70	NA
oak	133	133	133	2016	55.91437687	-4.308698537	3.284896095	13 5	134 51	NA
oak	138	138	138	2016	55.91437687	-4.308698537	3.284896095	13 5	134 51	NA
oak	145	145	145	2016	55.93912203	-4.318129571	3.309641256	13 5	134 51	NA
oak	119	119	119	2016	52.73696051	-0.685403159	0.107479735	6 9	63 97	NA
oak	103	103	103	2016	52.02153385	0.73750348	-0.607946924	4 11	47 117	NA
oak	121	121	121	2016	53.4628251	-2.697906698	0.833344322	7 7	79 70	NA
oak	115	115	115	2016	53.82244017	-1.657915497	1.192959398	8 8	87 84	NA
oak	77	77	77	2016	50.85439188	-2.392683623	-1.775088893	2 7	21 74	NA
oak	95	95	95	2016	50.8942584	-2.89439764	-1.735222375	2 6	22 67	NA
oak	106	106	106	2016	53.3826308	-2.400337412	0.753150028	7 7	77 74	NA
oak	107	107	107	2016	51.65149431	-3.982296187	-0.977986464	3 5	39 52	NA
oak	129	129	129	2016	51.31136864	-2.522613604	-1.318112132	3 7	31 72	NA
oak	105	105	105	2016	51.40833301	-1.263697812	-1.221147767	3 9	33 90	NA
oak	86	86	86	2016	50.68890759	-1.957436263	-1.94057319	1 8	17 80	NA
oak	93	93	93	2016	50.75815858	-2.006639632	-1.871322194	1 7	19 79	NA
oak	129	129	129	2016	53.5798966	-2.569896244	0.950415824	8 7	81 72	NA
oak	122	122	122	2016	52.34802205	1.640197276	-0.281458725	5 12	55 129	NA
oak	129	129	129	2016	54.00805955	-2.226333994	1.378578776	9 7	91 77	NA
oak	130	130	130	2016	54.56253981	-6.639070796	1.933059031	10 2	105 20	NA
oak	122	122	122	2016	51.11529382	0.606515007	-1.514186958	2 11	27 116	NA
oak	128	128	128	2016	51.8004864	-3.183109788	-0.828994371	4 6	42 63	NA
oak	130	130	130	2016	53.28147937	-1.635145604	0.651998595	7 8	75 84	NA
oak	111	111	111	2016	54.45970553	-6.292233632	1.830224753	10 2	103 24	NA
oak	104	104	104	2016	52.40110893	-2.231226234	-0.22837185	5 7	55 76	NA
oak	85	85	85	2016	50.55708991	-3.513456713	-2.072390866	1 5	14 58	NA
oak	127	127	127	2016	52.82771372	-1.19206049	0.198232943	6 9	65 90	NA
oak	129	129	129	2016	55.826677	-4.49719701	3.197196224	13 4	132 48	NA
oak	100	100	100	2016	50.82325608	-2.912476026	-1.806224695	2 6	20 67	NA
oak	124	124	124	2016	51.2290688	-2.978957133	-1.400411977	2 6	29 66	NA
oak	63	63	63	2016	50.99374433	-3.016259545	-1.635736443	2 6	24 65	NA
oak	115	115	115	2016	51.70746867	0.111008707	-0.922012104	4 10	40 109	NA
oak	119	119	119	2016	51.14729325	-2.506046713	-1.482187522	2 7	27 72	NA
oak	96	96	96	2016	51.08635745	0.667207389	-1.543123327	2 11	27 117	NA
oak	113	113	113	2016	52.62203898	0.390199577	-0.0074418	6 11	61 112	NA
oak	123	123	123	2016	52.29974146	1.358360928	-0.329739316	5 12	54 125	NA
oak	121	121	121	2016	53.52364538	-2.539214516	0.894164608	8 7	80 72	NA
oak	114	114	114	2016	52.90088213	-1.510184394	0.271401352	6 8	66 86	NA
oak	126	126	126	2016	53.21035568	-2.792696438	0.580874904	7 6	73 69	NA
oak	122	122	122	2016	52.27114453	-1.537858674	-0.358336243	5 8	52 86	NA
oak	128	128	128	2016	54.07817676	-2.749887843	1.448695984	9 7	92 70	NA
oak	121	121	121	2016	52.36633114	-2.722261089	-0.26314963	5 7	54 70	NA
oak	134	134	134	2016	55.20074098	-1.69577872	2.571260208	11 8	117 83	NA
oak	111	111	111	2016	52.18557193	-2.182554003	-0.443908847	5 7	50 77	NA
oak	101	101	101	2016	50.69776352	-2.250802553	-1.931717255	1 7	17 76	NA
oak	120	120	120	2016	51.14890338	0.050672509	-1.480577391	2 10	28 108	NA
oak	124	124	124	2016	53.9047267	-2.713275695	1.275245927	8 7	89 70	NA
oak	127	127	127	2016	52.04539013	-4.308050008	-0.584090649	4 4	48 48	NA
oak	118	118	118	2016	53.69331173	-2.662399711	1.063830959	8 7	84 71	NA
oak	118	118	118	2016	53.69331173	-2.662399711	1.063830959	8 7	84 71	NA
oak	127	127	127	2016	52.50449865	-2.170364718	-0.124982128	5 7	57 77	NA
oak	117	117	117	2016	52.55945532	-2.149322096	-0.070025455	5 7	59 77	NA
oak	131	131	131	2016	53.7555409	-2.500533937	1.126060126	8 7	85 73	NA
oak	99	99	99	2016	53.96623071	-1.351102052	1.33674993	9 8	90 88	NA
oak	126	126	126	2016	53.04094375	-0.096295033	0.411462972	7 10	70 105	NA
oak	140	140	140	2016	57.1795012	-2.143721924	4.550020427	16 7	161 78	NA
frass	132	135	133.5	2008	51.758898	-0.043931	-0.870582775	4 10	41 106	HPW 
frass	132	135	133.5	2008	51.758898	-0.043931	-0.870582775	4 10	41 106	HPW 
frass	132	135	133.5	2008	51.758898	-0.043931	-0.870582775	4 10	41 106	HPW 
frass	132	135	133.5	2008	51.758898	-0.043931	-0.870582775	4 10	41 106	HPW 
frass	133	135	134	2008	51.897244	-0.264669	-0.732236775	4 10	44 103	HW 
frass	133	135	134	2008	51.897244	-0.264669	-0.732236775	4 10	44 103	HW 
frass	133	135	134	2008	51.897244	-0.264669	-0.732236775	4 10	44 103	HW 
frass	133	135	134	2008	51.897244	-0.264669	-0.732236775	4 10	44 103	HW 
frass	131	135	133	2008	51.810212	-0.217241	-0.819268775	4 10	42 104	SPW 
frass	131	135	133	2008	51.810212	-0.217241	-0.819268775	4 10	42 104	SPW 
frass	131	135	133	2008	51.810212	-0.217241	-0.819268775	4 10	42 104	SPW 
frass	131	135	133	2008	51.810212	-0.217241	-0.819268775	4 10	42 104	SPW 
frass	131	135	133	2008	51.734546	-0.094224	-0.894934775	4 10	41 106	WW 
frass	131	135	133	2008	51.734546	-0.094224	-0.894934775	4 10	41 106	WW 
frass	131	135	133	2008	51.734546	-0.094224	-0.894934775	4 10	41 106	WW 
frass	131	135	133	2008	51.734546	-0.094224	-0.894934775	4 10	41 106	WW 
frass	132.61	138.61	135.61	2008	51.774	-1.3888	-0.855480775	4 8	41 88	Wytham 
frass	134.15	140.15	137.15	2008	51.774	-1.3888	-0.855480775	4 8	41 88	Wytham 
frass	132.36	138.36	135.36	2008	51.774	-1.3888	-0.855480775	4 8	41 88	Wytham 
frass	133.07	139.07	136.07	2008	51.774	-1.3888	-0.855480775	4 8	41 88	Wytham 
frass	132.46	138.46	135.46	2008	51.774	-1.3888	-0.855480775	4 8	41 88	Wytham 
frass	132.54	138.54	135.54	2008	51.774	-1.3888	-0.855480775	4 8	41 88	Wytham 
frass	133.72	139.72	136.72	2008	51.774	-1.3888	-0.855480775	4 8	41 88	Wytham 
frass	133.61	139.61	136.61	2008	51.774	-1.3888	-0.855480775	4 8	41 88	Wytham 
frass	132.79	138.79	135.79	2008	51.774	-1.3888	-0.855480775	4 8	41 88	Wytham 
frass	131.52	137.52	134.52	2008	51.774	-1.3888	-0.855480775	4 8	41 88	Wytham 
frass	135.91	141.91	138.91	2008	51.774	-1.3888	-0.855480775	4 8	41 88	Wytham 
frass	133.84	139.84	136.84	2008	51.774	-1.3888	-0.855480775	4 8	41 88	Wytham 
frass	134.07	140.07	137.07	2008	51.774	-1.3888	-0.855480775	4 8	41 88	Wytham 
frass	132.23	138.23	135.23	2008	51.774	-1.3888	-0.855480775	4 8	41 88	Wytham 
frass	132.83	138.83	135.83	2008	51.774	-1.3888	-0.855480775	4 8	41 88	Wytham 
frass	133.49	139.49	136.49	2008	51.774	-1.3888	-0.855480775	4 8	41 88	Wytham 
frass	135.39	141.39	138.39	2008	51.774	-1.3888	-0.855480775	4 8	41 88	Wytham 
frass	132.53	138.53	135.53	2008	51.774	-1.3888	-0.855480775	4 8	41 88	Wytham 
frass	132.2	138.2	135.2	2008	51.774	-1.3888	-0.855480775	4 8	41 88	Wytham 
frass	133.79	139.79	136.79	2008	51.774	-1.3888	-0.855480775	4 8	41 88	Wytham 
frass	132.48	138.48	135.48	2008	51.774	-1.3888	-0.855480775	4 8	41 88	Wytham 
frass	132.5	138.5	135.5	2008	51.774	-1.3888	-0.855480775	4 8	41 88	Wytham 
frass	132.03	138.03	135.03	2008	51.774	-1.3888	-0.855480775	4 8	41 88	Wytham 
frass	134.55	140.55	137.55	2008	51.774	-1.3888	-0.855480775	4 8	41 88	Wytham 
frass	131.72	137.72	134.72	2008	51.774	-1.3888	-0.855480775	4 8	41 88	Wytham 
frass	129.65	135.65	132.65	2008	51.774	-1.3888	-0.855480775	4 8	41 88	Wytham 
frass	131.69	137.69	134.69	2008	51.774	-1.3888	-0.855480775	4 8	41 88	Wytham 
frass	132.11	138.11	135.11	2008	51.774	-1.3888	-0.855480775	4 8	41 88	Wytham 
frass	131.06	137.06	134.06	2008	51.774	-1.3888	-0.855480775	4 8	41 88	Wytham 
frass	133.37	139.37	136.37	2008	51.774	-1.3888	-0.855480775	4 8	41 88	Wytham 
frass	134.79	140.79	137.79	2008	51.774	-1.3888	-0.855480775	4 8	41 88	Wytham 
frass	148	155	151.5	2009	52.10336	-3.781194	-0.526120775	4 5	49 55	DINAS 
frass	148	155	151.5	2009	52.103382	-3.779734	-0.526098775	4 5	49 55	DINAS 
frass	148	155	151.5	2009	52.102462	-3.781158	-0.527018775	4 5	49 55	DINAS 
