year,day,species,mass,,,
2004,9,RUTU,NA,,,
2004,9,RUTU,NA,,,
2004,9,RUTU,NA,,,
2004,9,RUTU,NA,,,
2004,9,RUTU,NA,,,
2004,9,RUTU,NA,,,
2004,9,RUTU,NA,,,
2004,9,RUTU,NA,,,
2004,9,RUTU,114,,,
2004,9,RUTU,NA,,,
2004,9,RUTU,NA,,,
2004,9,RUTU,NA,,,
2004,9,RUTU,NA,,,
2004,9,RUTU,NA,,,
2004,9,RUTU,NA,,,
2004,9,RUTU,NA,,,
2004,9,RUTU,NA,,,
2004,9,RUTU,NA,,,
2004,9,RUTU,NA,,,
2004,9,RUTU,NA,,,
2004,9,RUTU,NA,,,
2004,9,RUTU,NA,,,
2004,9,RUTU,113,,,
2004,9,RUTU,NA,,,
2004,9,RUTU,NA,,,
2004,9,RUTU,NA,,,
2004,9,RUTU,108,,,
2004,9,RUTU,111,,,
2004,9,RUTU,NA,,,
2004,9,RUTU,106,,,
2004,9,RUTU,NA,,,
2004,9,RUTU,99,,,
2004,9,RUTU,NA,,,
2004,9,RUTU,NA,,,
2004,9,RUTU,NA,,,
2004,9,RUTU,113,,,
2004,9,RUTU,100,,,
2004,9,RUTU,116,,,
2004,9,RUTU,90,,,
2004,9,RUTU,117,,,
2004,9,RUTU,90,,,
2004,9,RUTU,113,,,
2004,9,RUTU,114,,,
2004,9,RUTU,97,,,
2004,9,RUTU,113,,,
2004,9,RUTU,99,,,
2004,9,RUTU,108,,,
2004,9,RUTU,116,,,
2004,9,RUTU,107,,,
2004,9,RUTU,110,,,
2004,9,RUTU,96,,,
2004,9,RUTU,95,,,
2004,9,RUTU,90,,,
2004,9,RUTU,91,,,
2004,9,RUTU,112,,,
2004,9,RUTU,87,,,
2004,9,RUTU,97,,,
2004,9,RUTU,96,,,
2004,9,RUTU,107,,,
2004,9,RUTU,125,,,
2004,9,RUTU,125,,,
2004,9,RUTU,92,,,
2004,9,RUTU,112,,,
2004,9,RUTU,102,,,
2004,9,RUTU,98,,,
2004,9,RUTU,103,,,
2004,9,RUTU,97,,,
2004,9,RUTU,102,,,
2004,9,RUTU,100,,,
2004,9,RUTU,92,,,
2004,9,RUTU,90,,,
2004,9,RUTU,111,,,
2004,9,RUTU,107,,,
2004,9,RUTU,92,,,
2004,9,RUTU,102,,,
2004,9,RUTU,89,,,
2004,9,RUTU,94,,,
2004,9,RUTU,104,,,
2004,9,RUTU,114,,,
2004,9,RUTU,NA,,,
2004,9,RUTU,NA,,,
2004,9,RUTU,NA,,,
2004,9,RUTU,NA,,,
2004,9,RUTU,97,,,
2004,9,RUTU,100,,,
2004,9,RUTU,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,105,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,106,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,113,,,
2004,14,REKN,NA,,,
2004,14,REKN,97,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,93,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,108,,,
2004,14,REKN,90,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,98,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,111,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,104,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,119,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,64,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,REKN,NA,,,
2004,14,RUTU,NA,,,
2004,14,RUTU,NA,,,
2004,14,RUTU,NA,,,
2004,16,REKN,NA,,,
2004,16,REKN,NA,,,
2004,16,RUTU,NA,,,
2004,16,RUTU,NA,,,
2004,16,RUTU,NA,,,
2004,16,RUTU,NA,,,
2004,16,RUTU,NA,,,
2004,16,RUTU,NA,,,
2004,16,RUTU,NA,,,
2004,16,RUTU,NA,,,
2004,16,RUTU,91,,,
2004,16,RUTU,NA,,,
2004,16,RUTU,NA,,,
2004,16,RUTU,NA,,,
2004,16,RUTU,NA,,,
2004,16,RUTU,NA,,,
2004,16,RUTU,NA,,,
2004,16,RUTU,NA,,,
2004,16,RUTU,NA,,,
2004,16,RUTU,NA,,,
2004,16,RUTU,NA,,,
2004,16,RUTU,NA,,,
2004,16,RUTU,NA,,,
2004,16,RUTU,NA,,,
2004,16,RUTU,NA,,,
2004,16,RUTU,NA,,,
2004,16,RUTU,110,,,
2004,16,RUTU,NA,,,
2004,16,RUTU,NA,,,
2004,16,RUTU,NA,,,
2004,16,RUTU,127,,,
2004,16,RUTU,NA,,,
2004,16,RUTU,NA,,,
2004,16,RUTU,NA,,,
2004,16,RUTU,NA,,,
2004,16,RUTU,NA,,,
2004,16,RUTU,NA,,,
2004,16,RUTU,NA,,,
2004,16,RUTU,NA,,,
2004,16,RUTU,NA,,,
2004,16,RUTU,NA,,,
2004,16,RUTU,NA,,,
2004,16,RUTU,NA,,,
2004,16,RUTU,NA,,,
2004,16,RUTU,NA,,,
2004,16,RUTU,NA,,,
2004,16,RUTU,NA,,,
2004,16,RUTU,NA,,,
2004,16,RUTU,93,,,
2004,16,RUTU,NA,,,
2004,16,RUTU,NA,,,
2004,16,RUTU,NA,,,
2004,16,RUTU,NA,,,
2004,16,RUTU,NA,,,
2004,16,RUTU,NA,,,
2004,16,RUTU,NA,,,
2004,16,RUTU,NA,,,
2004,16,RUTU,NA,,,
2004,16,RUTU,NA,,,
2004,16,RUTU,NA,,,
2004,16,RUTU,NA,,,
2004,16,RUTU,NA,,,
2004,16,RUTU,NA,,,
2004,16,RUTU,NA,,,
2004,16,RUTU,NA,,,
2004,16,RUTU,NA,,,
2004,16,RUTU,NA,,,
2004,16,RUTU,NA,,,
2004,16,RUTU,112,,,
2004,16,RUTU,NA,,,
2004,16,RUTU,88,,,
2004,16,RUTU,NA,,,
2004,16,RUTU,138,,,
2004,16,RUTU,NA,,,
2004,18,REKN,NA,,,
2004,18,REKN,NA,,,
2004,18,REKN,NA,,,
2004,18,REKN,119,,,
2004,18,REKN,NA,,,
2004,18,REKN,NA,,,
2004,18,REKN,NA,,,
2004,18,REKN,NA,,,
2004,18,REKN,NA,,,
2004,18,REKN,NA,,,
2004,18,REKN,NA,,,
2004,18,REKN,NA,,,
2004,18,REKN,NA,,,
2004,18,REKN,NA,,,
2004,18,REKN,NA,,,
2004,18,REKN,NA,,,
2004,18,REKN,NA,,,
2004,18,REKN,NA,,,
2004,18,REKN,NA,,,
2004,18,REKN,NA,,,
2004,18,REKN,NA,,,
2004,18,REKN,NA,,,
2004,18,REKN,NA,,,
2004,18,REKN,NA,,,
2004,18,REKN,NA,,,
2004,18,REKN,NA,,,
2004,18,REKN,NA,,,
2004,18,REKN,NA,,,
2004,18,REKN,NA,,,
2004,18,REKN,NA,,,
2004,18,REKN,NA,,,
2004,18,REKN,NA,,,
2004,18,REKN,NA,,,
2004,18,REKN,NA,,,
2004,18,REKN,NA,,,
2004,18,REKN,NA,,,
2004,18,REKN,NA,,,
2004,18,REKN,NA,,,
2004,18,REKN,NA,,,
2004,18,REKN,NA,,,
2004,18,REKN,NA,,,
2004,18,REKN,NA,,,
2004,18,REKN,NA,,,
2004,18,REKN,NA,,,
2004,18,REKN,NA,,,
2004,18,REKN,NA,,,
2004,18,REKN,NA,,,
2004,18,REKN,NA,,,
2004,18,REKN,NA,,,
2004,18,REKN,NA,,,
2004,18,REKN,NA,,,
2004,18,REKN,99,,,
2004,18,REKN,NA,,,
2004,18,REKN,NA,,,
2004,18,REKN,NA,,,
2004,18,REKN,NA,,,
2004,18,REKN,NA,,,
2004,18,REKN,NA,,,
2004,18,REKN,NA,,,
2004,18,REKN,130,,,
2004,18,REKN,NA,,,
2004,18,REKN,NA,,,
2004,18,REKN,NA,,,
2004,18,REKN,NA,,,
2004,18,REKN,NA,,,
2004,18,REKN,NA,,,
2004,18,REKN,161,,,
2004,18,REKN,NA,,,
2004,18,REKN,106,,,
2004,18,REKN,NA,,,
2004,18,REKN,NA,,,
2004,18,REKN,NA,,,
2004,18,REKN,NA,,,
2004,18,REKN,NA,,,
2004,18,REKN,NA,,,
2004,18,REKN,NA,,,
2004,18,RUTU,NA,,,
2004,18,RUTU,NA,,,
2004,18,RUTU,NA,,,
2004,18,RUTU,NA,,,
2004,18,RUTU,NA,,,
2004,18,RUTU,NA,,,
2004,18,RUTU,NA,,,
2004,18,RUTU,NA,,,
2004,18,RUTU,NA,,,
2004,18,RUTU,NA,,,
2004,18,RUTU,NA,,,
2004,18,RUTU,107,,,
2004,18,RUTU,NA,,,
2004,18,RUTU,NA,,,
2004,18,RUTU,NA,,,
2004,18,RUTU,NA,,,
2004,18,RUTU,NA,,,
2004,18,RUTU,NA,,,
2004,18,RUTU,NA,,,
2004,18,RUTU,NA,,,
2004,18,RUTU,NA,,,
2004,18,RUTU,NA,,,
2004,18,RUTU,NA,,,
2004,18,RUTU,NA,,,
2004,18,RUTU,NA,,,
2004,20,RUTU,NA,,,
2004,20,RUTU,NA,,,
2004,20,RUTU,128,,,
2004,20,RUTU,NA,,,
2004,21,REKN,NA,,,
2004,21,REKN,NA,,,
2004,21,RUTU,NA,,,
2004,21,RUTU,NA,,,
2004,21,RUTU,NA,,,
2004,21,RUTU,NA,,,
2004,21,RUTU,NA,,,
2004,21,RUTU,NA,,,
2004,21,RUTU,NA,,,
2004,21,RUTU,NA,,,
2004,21,RUTU,NA,,,
2004,21,RUTU,NA,,,
2004,21,RUTU,NA,,,
2004,21,RUTU,NA,,,
2004,21,RUTU,NA,,,
2004,21,RUTU,NA,,,
2004,21,RUTU,NA,,,
2004,21,RUTU,NA,,,
2004,21,RUTU,NA,,,
2004,21,RUTU,NA,,,
2004,21,RUTU,NA,,,
2004,21,RUTU,NA,,,
2004,21,RUTU,NA,,,
2004,21,RUTU,NA,,,
2004,21,RUTU,NA,,,
2004,21,RUTU,NA,,,
2004,21,RUTU,NA,,,
2004,21,RUTU,NA,,,
2004,21,RUTU,NA,,,
2004,21,RUTU,NA,,,
2004,21,RUTU,NA,,,
2004,21,RUTU,NA,,,
2004,21,RUTU,151,,,
2004,21,RUTU,NA,,,
2004,21,RUTU,NA,,,
2004,21,RUTU,NA,,,
2004,21,RUTU,NA,,,
2004,21,RUTU,NA,,,
2004,21,RUTU,NA,,,
2004,21,RUTU,NA,,,
2004,21,RUTU,NA,,,
2004,21,RUTU,NA,,,
2004,21,RUTU,NA,,,
2004,21,RUTU,NA,,,
2004,21,RUTU,NA,,,
2004,21,RUTU,NA,,,
2004,21,RUTU,NA,,,
2004,21,RUTU,NA,,,
2004,21,RUTU,159,,,
2004,21,RUTU,NA,,,
2004,21,RUTU,NA,,,
2004,21,RUTU,NA,,,
2004,21,RUTU,NA,,,
2004,21,RUTU,NA,,,
2004,21,RUTU,150,,,
2004,21,RUTU,NA,,,
2004,21,RUTU,NA,,,
2004,21,RUTU,NA,,,
2004,21,RUTU,NA,,,
2004,21,RUTU,NA,,,
2004,21,RUTU,NA,,,
2004,21,RUTU,NA,,,
2004,21,RUTU,NA,,,
2004,21,RUTU,NA,,,
2004,21,RUTU,150,,,
2004,21,RUTU,140,,,
2004,21,RUTU,NA,,,
2004,21,RUTU,NA,,,
2004,21,RUTU,125,,,
2004,21,RUTU,NA,,,
2004,21,RUTU,NA,,,
2004,21,RUTU,NA,,,
2004,21,RUTU,NA,,,
2004,21,RUTU,NA,,,
2004,21,RUTU,136,,,
2004,21,RUTU,NA,,,
2004,21,RUTU,NA,,,
2004,21,RUTU,134,,,
2004,21,RUTU,NA,,,
2004,21,RUTU,NA,,,
2004,21,RUTU,NA,,,
2004,21,RUTU,NA,,,
2004,21,RUTU,NA,,,
2004,21,RUTU,NA,,,
2004,21,RUTU,138,,,
2004,21,RUTU,NA,,,
2004,21,RUTU,NA,,,
2004,21,RUTU,NA,,,
2004,22,RUTU,NA,,,
2004,24,REKN,NA,,,
2004,24,REKN,NA,,,
2004,24,REKN,NA,,,
2004,24,REKN,164,,,
2004,24,REKN,NA,,,
2004,24,REKN,NA,,,
2004,24,REKN,NA,,,
2004,24,REKN,NA,,,
2004,24,REKN,NA,,,
2004,24,REKN,NA,,,
2004,24,REKN,NA,,,
2004,24,REKN,NA,,,
2004,24,REKN,NA,,,
2004,24,REKN,NA,,,
2004,24,REKN,NA,,,
2004,24,REKN,199,,,
2004,24,REKN,NA,,,
2004,24,REKN,NA,,,
2004,24,REKN,165,,,
2004,24,REKN,143,,,
2004,24,REKN,166,,,
2004,24,REKN,NA,,,
2004,24,REKN,NA,,,
2004,24,REKN,NA,,,
2004,24,REKN,NA,,,
2004,24,REKN,NA,,,
2004,24,REKN,NA,,,
2004,24,REKN,NA,,,
2004,24,REKN,161,,,
2004,24,REKN,167,,,
2004,24,REKN,NA,,,
2004,24,REKN,NA,,,
2004,24,REKN,NA,,,
2004,24,REKN,NA,,,
2004,24,REKN,NA,,,
2004,24,REKN,177,,,
2004,24,REKN,NA,,,
2004,24,REKN,NA,,,
2004,24,REKN,NA,,,
2004,24,REKN,NA,,,
2004,24,REKN,NA,,,
2004,24,REKN,203,,,
2004,24,REKN,NA,,,
2004,24,REKN,NA,,,
2004,24,REKN,NA,,,
2004,24,REKN,NA,,,
2004,24,REKN,NA,,,
2004,24,REKN,NA,,,
2004,24,REKN,NA,,,
2004,24,REKN,NA,,,
2004,24,REKN,133,,,
2004,24,REKN,NA,,,
2004,24,REKN,NA,,,
2004,24,REKN,NA,,,
2004,24,REKN,NA,,,
2004,24,REKN,NA,,,
2004,24,REKN,NA,,,
2004,24,REKN,NA,,,
2004,24,REKN,NA,,,
2004,24,REKN,NA,,,
2004,24,REKN,NA,,,
2004,24,REKN,176,,,
2004,24,REKN,NA,,,
2004,24,REKN,NA,,,
2004,24,REKN,NA,,,
2004,24,RUTU,NA,,,
2004,24,RUTU,NA,,,
2004,24,RUTU,NA,,,
2004,26,REKN,NA,,,
2004,26,REKN,NA,,,
2004,26,REKN,NA,,,
2004,26,REKN,NA,,,
2004,26,REKN,NA,,,
2004,26,REKN,NA,,,
2004,26,REKN,NA,,,
2004,26,REKN,NA,,,
2004,26,REKN,NA,,,
2004,26,REKN,NA,,,
2004,26,REKN,NA,,,
2004,26,REKN,NA,,,
2004,26,REKN,NA,,,
2004,26,REKN,NA,,,
2004,26,REKN,NA,,,
2004,26,REKN,NA,,,
2004,26,REKN,NA,,,
2004,26,REKN,NA,,,
2004,26,REKN,NA,,,
2004,26,REKN,NA,,,
2004,26,REKN,NA,,,
2004,26,REKN,NA,,,
2004,26,REKN,NA,,,
2004,26,REKN,NA,,,
2004,26,REKN,NA,,,
2004,26,RUTU,NA,,,
2004,26,RUTU,NA,,,
2004,26,RUTU,NA,,,
2004,26,RUTU,NA,,,
2004,26,RUTU,NA,,,
2004,26,RUTU,NA,,,
2004,27,REKN,NA,,,
2004,27,REKN,NA,,,
2004,27,REKN,NA,,,
2004,27,REKN,NA,,,
2004,27,REKN,NA,,,
2004,27,REKN,NA,,,
2004,27,RUTU,NA,,,
2004,27,RUTU,NA,,,
2004,27,RUTU,NA,,,
2004,27,RUTU,NA,,,
2004,27,RUTU,NA,,,
2004,27,RUTU,156,,,
2004,27,RUTU,NA,,,
2004,27,RUTU,171,,,
2004,27,RUTU,NA,,,
2004,27,RUTU,NA,,,
2004,27,RUTU,NA,,,
2004,27,RUTU,NA,,,
2004,27,RUTU,NA,,,
2004,27,RUTU,144,,,
2004,27,RUTU,NA,,,
2004,27,RUTU,NA,,,
2004,27,RUTU,NA,,,
2004,27,RUTU,NA,,,
2004,27,RUTU,NA,,,
2004,27,RUTU,NA,,,
2004,27,RUTU,NA,,,
2004,27,RUTU,NA,,,
2004,27,RUTU,NA,,,
2004,27,RUTU,NA,,,
2004,27,RUTU,NA,,,
2004,27,RUTU,NA,,,
2004,27,RUTU,NA,,,
2004,27,RUTU,NA,,,
2004,27,RUTU,NA,,,
2004,27,RUTU,141,,,
2004,27,RUTU,NA,,,
2004,27,RUTU,157,,,
2004,27,RUTU,NA,,,
2004,27,RUTU,NA,,,
2004,27,RUTU,NA,,,
2004,27,RUTU,NA,,,
2004,27,RUTU,NA,,,
2004,27,RUTU,NA,,,
2004,27,RUTU,NA,,,
2004,27,RUTU,NA,,,
2004,27,RUTU,NA,,,
2004,27,RUTU,NA,,,
2004,27,RUTU,NA,,,
2004,27,RUTU,NA,,,
2004,27,RUTU,NA,,,
2004,27,RUTU,NA,,,
2004,27,RUTU,NA,,,
2004,27,RUTU,NA,,,
2004,27,RUTU,NA,,,
2004,27,RUTU,NA,,,
2004,27,RUTU,NA,,,
2004,27,RUTU,NA,,,
2004,27,RUTU,NA,,,
2004,27,RUTU,NA,,,
2004,27,RUTU,NA,,,
2004,27,RUTU,NA,,,
2004,27,RUTU,NA,,,
2004,27,RUTU,NA,,,
2004,27,RUTU,NA,,,
2004,27,RUTU,162,,,
2004,27,RUTU,NA,,,
2004,27,RUTU,NA,,,
2004,27,RUTU,NA,,,
2004,27,RUTU,NA,,,
2004,27,RUTU,NA,,,
2004,27,RUTU,NA,,,
2004,28,REKN,NA,,,
2004,28,REKN,NA,,,
2004,28,REKN,NA,,,
2004,28,REKN,NA,,,
2004,28,REKN,NA,,,
2004,28,REKN,NA,,,
2004,28,REKN,NA,,,
2004,28,REKN,NA,,,
2004,28,REKN,NA,,,
2004,28,REKN,NA,,,
2004,28,REKN,NA,,,
2004,28,REKN,NA,,,
2004,28,REKN,NA,,,
2004,28,REKN,NA,,,
2004,28,REKN,NA,,,
2004,28,REKN,NA,,,
2004,28,REKN,NA,,,
2004,28,REKN,NA,,,
2004,28,REKN,NA,,,
2004,28,REKN,NA,,,
2004,28,REKN,156,,,
2004,28,REKN,NA,,,
2004,28,REKN,NA,,,
2004,28,REKN,NA,,,
2004,28,REKN,NA,,,
2004,28,REKN,NA,,,
2004,28,REKN,128,,,
2004,28,REKN,NA,,,
2004,28,REKN,NA,,,
2004,28,REKN,NA,,,
2004,28,REKN,NA,,,
2004,28,REKN,NA,,,
2004,28,REKN,NA,,,
2004,28,REKN,NA,,,
2004,28,REKN,146,,,
2004,28,REKN,140,,,
2004,28,REKN,NA,,,
2004,28,REKN,NA,,,
2004,28,REKN,NA,,,
2004,28,REKN,NA,,,
2004,28,REKN,NA,,,
2004,28,RUTU,137,,,
2004,28,RUTU,162,,,
2004,30,REKN,145,,,
2004,30,REKN,143,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,188,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,175,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,142,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,197,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,146,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,176,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,188,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,170,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,200,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,193,,,
2004,30,REKN,188,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,132,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,181,,,
2004,30,REKN,NA,,,
2004,30,REKN,108,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,148,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,NA,,,
2004,30,REKN,204,,,
