1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,YEAR,DEN_DENSITY,DC_DISTANCE TO CENTER,HD_HATCHING DATE,HD_HATCHING DATE2,PK_PEAK HEIGHT,SYN_SYNCHRONY,SYN2_SYNCHRONY2,MASS(g),MASS2(g)
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1055,2232,2.1609,4.66949,0.55617875,0,0,17.4,302.76
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1055,2831,2.1609,4.66949,0.55617875,0,0,13,169
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1055,792,2.1609,4.66949,0.55617875,0,0,18.6,345.96
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1055,1400,2.1609,4.66949,0.55617875,0,0,15,225
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1055,2881,1.1609,1.34769,0.55617875,-1,1,15,225
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1055,3942,1.1609,1.34769,0.55617875,-1,1,18.1,327.61
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1055,2323,2.1609,4.66949,0.55617875,0,0,17.65,311.5225
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1055,1437,5.1609,26.63489,0.55617875,3,9,18,324
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1055,1894,5.1609,26.63489,0.55617875,3,9,15.4,237.16
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1055,1561,5.1609,26.63489,0.55617875,3,9,19.2,368.64
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1055,2019,7.1609,51.27849,0.55617875,5,25,15.45,238.7025
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1055,2698,8.1609,66.60029,0.55617875,6,36,17.8,316.84
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1055,2201,-1.8391,3.38229,0.55617875,-4,16,17.8,316.84
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1055,453,2.1609,4.66949,0.55617875,0,0,16.3,265.69
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1055,150,2.1609,4.66949,0.55617875,0,0,15.5,240.25
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1055,529,2.1609,4.66949,0.55617875,0,0,19,361
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1055,1724,-1.8391,3.38229,0.55617875,-4,16,14.8,219.04
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1055,943,-3.8391,14.73869,0.55617875,-6,36,16.75,280.5625
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1055,3220,-2.8391,8.06049,0.55617875,-5,25,12.35,152.5225
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1055,3212,-2.8391,8.06049,0.55617875,-5,25,17,289
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1055,3103,-1.8391,3.38229,0.55617875,-4,16,16.6,275.56
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1055,2733,-1.8391,3.38229,0.55617875,-4,16,15.5,240.25
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1055,2103,-0.8391,0.70409,0.55617875,-3,9,16.25,264.0625
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1055,856,-0.8391,0.70409,0.55617875,-3,9,18.4,338.56
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1055,2879,-0.8391,0.70409,0.55617875,-3,9,11.6,134.56
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1055,3550,0.1609,0.02589,0.55617875,-2,4,16.1,259.21
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1055,2406,1.1609,1.34769,0.55617875,-1,1,15.4,237.16
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1055,2925,-0.8391,0.70409,0.55617875,-3,9,17,289
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1055,3839,-1.8391,3.38229,0.55617875,-4,16,14.6,213.16
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1055,236,3.1609,9.99129,0.55617875,1,1,14.8,219.04
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1055,2284,3.1609,9.99129,0.55617875,1,1,14.8,219.04
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1055,1134,4.1609,17.31309,0.55617875,2,4,12.1,146.41
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1055,1500,-3.8391,14.73869,0.55617875,-6,36,15.7,246.49
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1055,2278,-2.8391,8.06049,0.55617875,-5,25,18.25,333.0625
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1055,1937,-1.8391,3.38229,0.55617875,-4,16,15,225
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1055,4348,0.1609,0.02589,0.55617875,-2,4,17.25,297.5625
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1055,2603,2.1609,4.66949,0.55617875,0,0,17.25,297.5625
0,0,0,0,0,0,0,1,1,0,0,0,0,0,2006,1055,485,-2.8391,8.06049,0.55617875,-5,25,18,324
0,0,0,0,0,0,0,1,1,1,0,0,0,0,2006,1055,1864,-1.8391,3.38229,0.55617875,-4,16,12.5,156.25
0,0,0,0,0,0,0,1,1,1,0,0,0,0,2006,1055,533,2.1609,4.66949,0.55617875,0,0,18.3,334.89
0,0,0,0,0,0,0,1,0,0,0,1,0,0,2006,1055,2765,-0.8391,0.70409,0.55617875,-3,9,14.4,207.36
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1055,1928,-4.8391,23.41689,0.55617875,-7,49,13,169
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1055,2305,-3.8391,14.73869,0.55617875,-6,36,14.5,210.25
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1055,4386,-1.8391,3.38229,0.55617875,-4,16,14.9,222.01
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1055,2456,-0.8391,0.70409,0.55617875,-3,9,16.3,265.69
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1055,3815,-0.8391,0.70409,0.55617875,-3,9,17.4,302.76
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1055,3040,-1.8391,3.38229,0.55617875,-4,16,16.2,262.44
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1055,2765,-0.8391,0.70409,0.55617875,-3,9,14.5,210.25
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1055,2435,0.1609,0.02589,0.55617875,-2,4,16.4,268.96
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1055,2273,-3.8391,14.73869,0.55617875,-6,36,18.6,345.96
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1055,1872,-2.8391,8.06049,0.55617875,-5,25,12.4,153.76
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1055,485,-2.8391,8.06049,0.55617875,-5,25,15.2,231.04
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1055,374,-2.8391,8.06049,0.55617875,-5,25,17.9,320.41
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1055,1985,-2.8391,8.06049,0.55617875,-5,25,12.8,163.84
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1055,2160,-1.8391,3.38229,0.55617875,-4,16,16.5,272.25
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1055,1864,-1.8391,3.38229,0.55617875,-4,16,14.3,204.49
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1055,1938,-0.8391,0.70409,0.55617875,-3,9,15.3,234.09
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1055,2646,1.1609,1.34769,0.55617875,-1,1,16.8,282.24
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1055,1983,2.1609,4.66949,0.55617875,0,0,16.1,259.21
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1055,1400,2.1609,4.66949,0.55617875,0,0,14.9,222.01
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1055,3942,1.1609,1.34769,0.55617875,-1,1,18.7,349.69
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1055,2323,2.1609,4.66949,0.55617875,0,0,17.8,316.84
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1055,1437,5.1609,26.63489,0.55617875,3,9,18.7,349.69
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1055,1894,5.1609,26.63489,0.55617875,3,9,14.7,216.09
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1055,1561,5.1609,26.63489,0.55617875,3,9,18.45,340.4025
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1055,2019,7.1609,51.27849,0.55617875,5,25,16.1,259.21
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1055,2698,8.1609,66.60029,0.55617875,6,36,16.4,268.96
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1055,2201,-1.8391,3.38229,0.55617875,-4,16,16.5,272.25
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1055,150,2.1609,4.66949,0.55617875,0,0,16.8,282.24
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1055,529,2.1609,4.66949,0.55617875,0,0,18.7,349.69
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1055,943,-3.8391,14.73869,0.55617875,-6,36,17.6,309.76
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1055,3220,-2.8391,8.06049,0.55617875,-5,25,12.6,158.76
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1055,3212,-2.8391,8.06049,0.55617875,-5,25,17.9,320.41
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1055,3103,-1.8391,3.38229,0.55617875,-4,16,16.1,259.21
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1055,2733,-1.8391,3.38229,0.55617875,-4,16,14.1,198.81
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1055,2103,-0.8391,0.70409,0.55617875,-3,9,15.6,243.36
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1055,856,-0.8391,0.70409,0.55617875,-3,9,17.7,313.29
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1055,2879,-0.8391,0.70409,0.55617875,-3,9,12.8,163.84
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1055,2406,1.1609,1.34769,0.55617875,-1,1,14.35,205.9225
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1055,2925,-0.8391,0.70409,0.55617875,-3,9,17.4,302.76
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1055,3839,-1.8391,3.38229,0.55617875,-4,16,12.2,148.84
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1055,236,3.1609,9.99129,0.55617875,1,1,16.3,265.69
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1055,2284,3.1609,9.99129,0.55617875,1,1,10.3,106.09
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1055,1134,4.1609,17.31309,0.55617875,2,4,15,225
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1055,1500,-3.8391,14.73869,0.55617875,-6,36,17.9,320.41
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1055,1937,-1.8391,3.38229,0.55617875,-4,16,14,196
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1055,4348,0.1609,0.02589,0.55617875,-2,4,15.25,232.5625
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1055,2603,2.1609,4.66949,0.55617875,0,0,16.5,272.25
0,0,0,0,0,0,0,1,1,0,0,0,0,0,2006,1055,813,-4.8391,23.41689,0.55617875,-7,49,20.4,416.16
0,0,0,0,0,0,0,1,1,0,0,0,0,0,2006,1055,1345,-1.8391,3.38229,0.55617875,-4,16,13.6,184.96
0,0,0,0,0,0,0,1,1,0,0,0,0,0,2006,1055,2831,2.1609,4.66949,0.55617875,0,0,16.5,272.25
0,0,0,0,0,0,0,1,1,0,0,0,0,0,2006,1055,3550,0.1609,0.02589,0.55617875,-2,4,16.3,265.69
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,1549,-9.9897,99.79411,0.15877875,-9,81,16.4,268.96
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,2639,-9.9897,99.79411,0.15877875,-9,81,15.2,231.04
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,3659,-7.9897,63.83531,0.15877875,-7,49,18.8,353.44
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,236,-6.9897,48.85591,0.15877875,-6,36,17.3,299.29
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,2481,-6.9897,48.85591,0.15877875,-6,36,18,324
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,3057,-1.9897,3.95891,0.15877875,-1,1,14,196
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,2305,-6.9897,48.85591,0.15877875,-6,36,16.4,268.96
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,2033,-6.9897,48.85591,0.15877875,-6,36,13.5,182.25
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,1145,-6.9897,48.85591,0.15877875,-6,36,15.6,243.36
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,3103,-5.9897,35.87651,0.15877875,-5,25,14.4,207.36
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,2414,-5.9897,35.87651,0.15877875,-5,25,18.1,327.61
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,529,-5.9897,35.87651,0.15877875,-5,25,15.6,243.36
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,1937,-5.9897,35.87651,0.15877875,-5,25,13.3,176.89
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,2201,-4.9897,24.89711,0.15877875,-4,16,15,225
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,2406,-3.9897,15.91771,0.15877875,-3,9,18,324
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,2323,-3.9897,15.91771,0.15877875,-3,9,11.5,132.25
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,2344,-3.9897,15.91771,0.15877875,-3,9,16.1,259.21
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,2134,-3.9897,15.91771,0.15877875,-3,9,17.4,302.76
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,943,-3.9897,15.91771,0.15877875,-3,9,15.5,240.25
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,813,-3.9897,15.91771,0.15877875,-3,9,12.4,153.76
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,2517,-3.9897,15.91771,0.15877875,-3,9,12,144
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,2756,-3.9897,15.91771,0.15877875,-3,9,12.6,158.76
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,2148,-2.9897,8.93831,0.15877875,-2,4,14.5,210.25
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,2160,-2.9897,8.93831,0.15877875,-2,4,18.4,338.56
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,2458,-2.9897,8.93831,0.15877875,-2,4,14.4,207.36
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,3062,-2.9897,8.93831,0.15877875,-2,4,14.8,219.04
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,2698,-2.9897,8.93831,0.15877875,-2,4,13,169
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,1500,-2.9897,8.93831,0.15877875,-2,4,16.6,275.56
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,132,-2.9897,8.93831,0.15877875,-2,4,15.5,240.25
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,1124,-2.9897,8.93831,0.15877875,-2,4,14.7,216.09
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,2214,-1.9897,3.95891,0.15877875,-1,1,16.4,268.96
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,3425,-1.9897,3.95891,0.15877875,-1,1,17.3,299.29
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,2603,-1.9897,3.95891,0.15877875,-1,1,11.7,136.89
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,2906,-1.9897,3.95891,0.15877875,-1,1,14,196
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,1046,-1.9897,3.95891,0.15877875,-1,1,13.1,171.61
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,1918,-0.9897,0.97951,0.15877875,0,0,16,256
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,2164,-0.9897,0.97951,0.15877875,0,0,13.4,179.56
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,1397,-0.9897,0.97951,0.15877875,0,0,15.1,228.01
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,1345,-0.9897,0.97951,0.15877875,0,0,16.8,282.24
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,2733,0.0103,0.00011,0.15877875,1,1,13,169
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,3229,0.0103,0.00011,0.15877875,1,1,13.2,174.24
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,3117,1.0103,1.02071,0.15877875,2,4,13.1,171.61
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,3629,1.0103,1.02071,0.15877875,2,4,14.5,210.25
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,1064,1.0103,1.02071,0.15877875,2,4,15.5,240.25
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,1515,1.0103,1.02071,0.15877875,2,4,12.6,158.76
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,2435,2.0103,4.04131,0.15877875,3,9,14.4,207.36
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,808,2.0103,4.04131,0.15877875,3,9,13.9,193.21
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,2377,3.0103,9.06191,0.15877875,4,16,15.5,240.25
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,485,3.0103,9.06191,0.15877875,4,16,15.1,228.01
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,977,3.0103,9.06191,0.15877875,4,16,15.5,240.25
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,2398,4.0103,16.08251,0.15877875,5,25,13.3,176.89
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,2211,2.0103,4.04131,0.15877875,3,9,16.9,285.61
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,516,4.0103,16.08251,0.15877875,5,25,14.4,207.36
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,919,2.0103,4.04131,0.15877875,3,9,14.1,198.81
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,533,4.0103,16.08251,0.15877875,5,25,17.9,320.41
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,1794,4.0103,16.08251,0.15877875,5,25,10.4,108.16
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,2232,5.0103,25.10311,0.15877875,6,36,17.9,320.41
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,453,6.0103,36.12371,0.15877875,7,49,12.4,153.76
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,1433,6.0103,36.12371,0.15877875,7,49,13,169
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,2831,5.0103,25.10311,0.15877875,6,36,12,144
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,1845,-1.9897,3.95891,0.15877875,-1,1,16.75,280.5625
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,2765,-0.9897,0.97951,0.15877875,0,0,13.5,182.25
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,2171,-0.9897,0.97951,0.15877875,0,0,15,225
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,967,-0.9897,0.97951,0.15877875,0,0,15.5,240.25
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,3178,0.0103,0.00011,0.15877875,1,1,13.5,182.25
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,2925,0.0103,0.00011,0.15877875,1,1,12,144
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,1885,0.0103,0.00011,0.15877875,1,1,12,144
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,2157,0.0103,0.00011,0.15877875,1,1,14.75,217.5625
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,792,0.0103,0.00011,0.15877875,1,1,15,225
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,4438,10.0103,100.20611,0.15877875,11,121,16.6,275.56
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,374,0.0103,0.00011,0.15877875,1,1,14.6,213.16
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,20,0.0103,0.00011,0.15877875,1,1,14.7,216.09
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,150,1.0103,1.02071,0.15877875,2,4,17.8,316.84
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,2514,2.0103,4.04131,0.15877875,3,9,11.6,134.56
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,3189,2.0103,4.04131,0.15877875,3,9,15,225
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,2328,2.0103,4.04131,0.15877875,3,9,11.2,125.44
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,3365,3.0103,9.06191,0.15877875,4,16,11.2,125.44
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,3815,3.0103,9.06191,0.15877875,4,16,19.4,376.36
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,3942,3.0103,9.06191,0.15877875,4,16,13,169
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,1921,4.0103,16.08251,0.15877875,5,25,10.9,118.81
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,2456,1.0103,1.02071,0.15877875,2,4,10.8,116.64
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,1494,5.0103,25.10311,0.15877875,6,36,15.5,240.25
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,1575,5.0103,25.10311,0.15877875,6,36,13.5,182.25
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,2946,15.0103,225.30911,0.15877875,16,256,12.25,150.0625
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,1437,8.0103,64.16491,0.15877875,9,81,15.3,234.09
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,2049,8.0103,64.16491,0.15877875,9,81,15,225
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,1968,8.0103,64.16491,0.15877875,9,81,15.8,249.64
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,1434,10.0103,100.20611,0.15877875,11,121,15,225
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,1699,11.0103,121.22671,0.15877875,12,144,19.4,376.36
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,1799,4.0103,16.08251,0.15877875,5,25,15,225
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,1134,4.0103,16.08251,0.15877875,5,25,12.5,156.25
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,4581,5.0103,25.10311,0.15877875,6,36,17.8,316.84
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,3023,5.0103,25.10311,0.15877875,6,36,13.7,187.69
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,3839,6.0103,36.12371,0.15877875,7,49,16,256
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,1740,8.0103,64.16491,0.15877875,9,81,14.4,207.36
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,3103,-5.9897,35.87651,0.15877875,-5,25,14.1,198.81
0,0,0,0,0,0,0,0,1,1,0,0,0,0,2007,856,374,0.0103,0.00011,0.15877875,1,1,13.8,190.44
0,0,0,0,0,0,0,0,1,1,0,0,0,0,2007,856,577,0.0103,0.00011,0.15877875,1,1,15.5,240.25
0,0,0,0,0,0,0,0,1,1,1,0,0,0,2007,856,2675,-1.9897,3.95891,0.15877875,-1,1,17.8,316.84
0,0,0,0,0,0,0,0,1,1,1,0,0,0,2007,856,563,5.0103,25.10311,0.15877875,6,36,16.5,272.25
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,1549,-9.9897,99.79411,0.15877875,-9,81,15.5,240.25
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,2639,-9.9897,99.79411,0.15877875,-9,81,17,289
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,3659,-7.9897,63.83531,0.15877875,-7,49,17.2,295.84
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,236,-6.9897,48.85591,0.15877875,-6,36,15.8,249.64
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,2481,-6.9897,48.85591,0.15877875,-6,36,16.9,285.61
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,3057,-1.9897,3.95891,0.15877875,-1,1,14,196
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,2305,-6.9897,48.85591,0.15877875,-6,36,11.7,136.89
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,2033,-6.9897,48.85591,0.15877875,-6,36,13.7,187.69
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,1145,-6.9897,48.85591,0.15877875,-6,36,17.3,299.29
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,3103,-5.9897,35.87651,0.15877875,-5,25,14.5,210.25
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,2414,-5.9897,35.87651,0.15877875,-5,25,16,256
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,529,-5.9897,35.87651,0.15877875,-5,25,13.4,179.56
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,1937,-5.9897,35.87651,0.15877875,-5,25,11.8,139.24
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,2201,-4.9897,24.89711,0.15877875,-4,16,12.2,148.84
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,2406,-3.9897,15.91771,0.15877875,-3,9,16.7,278.89
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,2323,-3.9897,15.91771,0.15877875,-3,9,12.9,166.41
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,2344,-3.9897,15.91771,0.15877875,-3,9,13.4,179.56
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,2134,-3.9897,15.91771,0.15877875,-3,9,16.7,278.89
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,943,-3.9897,15.91771,0.15877875,-3,9,15,225
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,813,-3.9897,15.91771,0.15877875,-3,9,14,196
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,2517,-3.9897,15.91771,0.15877875,-3,9,14.5,210.25
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,856,2756,-3.9897,15.91771,0.15877875,-3,9,16.5,272.25
