1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,YEAR,DC_DISTANCE TO CENTER,MASS(g),PK_PEAK HEIGHT,HD_HATCHING DATE,HD_HATCHING DATE2,SYN_SYNCHRONY,SYN2_SYNCHRONY2
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,3222.21818,9.8,0.139728571,-0.347826087,0.120982987,-1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,3222.21818,10,0.139728571,-0.347826087,0.120982987,-1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,3222.21818,8.9,0.139728571,-0.347826087,0.120982987,-1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,3222.21818,9.8,0.139728571,-0.347826087,0.120982987,-1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,3222.21818,10.2,0.139728571,-0.347826087,0.120982987,-1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,716.2157496,10.9,0.139728571,-0.347826087,0.120982987,-1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,716.2157496,11.7,0.139728571,-0.347826087,0.120982987,-1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,716.2157496,10.7,0.139728571,-0.347826087,0.120982987,-1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,716.2157496,11.7,0.139728571,-0.347826087,0.120982987,-1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,716.2157496,11.2,0.139728571,-0.347826087,0.120982987,-1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,716.2157496,11.7,0.139728571,-0.347826087,0.120982987,-1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,716.2157496,10.8,0.139728571,-0.347826087,0.120982987,-1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,716.2157496,11,0.139728571,-0.347826087,0.120982987,-1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2356.796555,11.5,0.139728571,-0.347826087,0.120982987,-1,1
0,0,0,0,0,1,0,1,1,1,0,0,0,0,2004,2356.796555,12.5,0.139728571,-0.347826087,0.120982987,-1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2356.796555,12,0.139728571,-0.347826087,0.120982987,-1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2356.796555,11.5,0.139728571,-0.347826087,0.120982987,-1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2356.796555,10.5,0.139728571,-0.347826087,0.120982987,-1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2356.796555,10.5,0.139728571,-0.347826087,0.120982987,-1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2356.796555,12.5,0.139728571,-0.347826087,0.120982987,-1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,394.068522,8.5,0.139728571,-0.347826087,0.120982987,-1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,394.068522,9.5,0.139728571,-0.347826087,0.120982987,-1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,394.068522,9,0.139728571,-0.347826087,0.120982987,-1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,394.068522,10,0.139728571,-0.347826087,0.120982987,-1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,394.068522,10,0.139728571,-0.347826087,0.120982987,-1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,394.068522,10.5,0.139728571,-0.347826087,0.120982987,-1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,394.068522,9,0.139728571,-0.347826087,0.120982987,-1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,1864.52809,9.5,0.139728571,-0.347826087,0.120982987,-1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,1864.52809,10.5,0.139728571,-0.347826087,0.120982987,-1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,1864.52809,10,0.139728571,-0.347826087,0.120982987,-1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,1864.52809,11.5,0.139728571,-0.347826087,0.120982987,-1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,1864.52809,10.5,0.139728571,-0.347826087,0.120982987,-1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,1864.52809,10.5,0.139728571,-0.347826087,0.120982987,-1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,1864.52809,9.5,0.139728571,-0.347826087,0.120982987,-1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2267.52398,10.5,0.139728571,-0.347826087,0.120982987,-1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2267.52398,11.5,0.139728571,-0.347826087,0.120982987,-1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2267.52398,12,0.139728571,-0.347826087,0.120982987,-1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2267.52398,11.5,0.139728571,-0.347826087,0.120982987,-1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2267.52398,12.5,0.139728571,-0.347826087,0.120982987,-1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2267.52398,12,0.139728571,-0.347826087,0.120982987,-1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2267.52398,11.5,0.139728571,-0.347826087,0.120982987,-1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2267.52398,11.5,0.139728571,-0.347826087,0.120982987,-1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2697.747208,10.5,0.139728571,-0.347826087,0.120982987,-1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2697.747208,10,0.139728571,-0.347826087,0.120982987,-1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2697.747208,10.5,0.139728571,-0.347826087,0.120982987,-1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2697.747208,9.5,0.139728571,-0.347826087,0.120982987,-1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2697.747208,10,0.139728571,-0.347826087,0.120982987,-1,1
0,0,0,0,0,1,1,0,0,0,0,0,0,0,2004,2697.747208,10.5,0.139728571,-0.347826087,0.120982987,-1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2697.747208,10,0.139728571,-0.347826087,0.120982987,-1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2697.747208,9.5,0.139728571,-0.347826087,0.120982987,-1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2937.83764,11.5,0.139728571,-0.347826087,0.120982987,-1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2937.83764,12.5,0.139728571,-0.347826087,0.120982987,-1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2937.83764,11,0.139728571,-0.347826087,0.120982987,-1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2937.83764,13,0.139728571,-0.347826087,0.120982987,-1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2937.83764,12.5,0.139728571,-0.347826087,0.120982987,-1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2937.83764,12,0.139728571,-0.347826087,0.120982987,-1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2937.83764,12.5,0.139728571,-0.347826087,0.120982987,-1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2937.83764,12,0.139728571,-0.347826087,0.120982987,-1,1
0,0,0,0,0,1,1,1,0,1,0,0,0,0,2004,2937.83764,12,0.139728571,-0.347826087,0.120982987,-1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2531.39586,11,0.139728571,-0.347826087,0.120982987,-1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2531.39586,11.5,0.139728571,-0.347826087,0.120982987,-1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2531.39586,11.5,0.139728571,-0.347826087,0.120982987,-1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2531.39586,11.5,0.139728571,-0.347826087,0.120982987,-1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,1244.925701,10.6,0.139728571,-0.347826087,0.120982987,-1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,1244.925701,11.5,0.139728571,-0.347826087,0.120982987,-1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,1244.925701,11.5,0.139728571,-0.347826087,0.120982987,-1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,1244.925701,11,0.139728571,-0.347826087,0.120982987,-1,1
0,0,0,0,0,1,1,1,0,0,0,0,0,0,2004,1244.925701,11.6,0.139728571,-0.347826087,0.120982987,-1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,1244.925701,11.3,0.139728571,-0.347826087,0.120982987,-1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2296.625786,11.8,0.139728571,-0.347826087,0.120982987,-1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2296.625786,11.5,0.139728571,-0.347826087,0.120982987,-1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2296.625786,11.9,0.139728571,-0.347826087,0.120982987,-1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2296.625786,12.6,0.139728571,-0.347826087,0.120982987,-1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2296.625786,10.7,0.139728571,-0.347826087,0.120982987,-1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2296.625786,11,0.139728571,-0.347826087,0.120982987,-1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2296.625786,11,0.139728571,-0.347826087,0.120982987,-1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2296.625786,10.8,0.139728571,-0.347826087,0.120982987,-1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2296.625786,10.4,0.139728571,-0.347826087,0.120982987,-1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2306.02797,11.7,0.139728571,-0.347826087,0.120982987,-1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2306.02797,10.8,0.139728571,-0.347826087,0.120982987,-1,1
0,0,0,0,0,1,1,0,0,0,0,0,0,0,2004,2306.02797,10,0.139728571,-0.347826087,0.120982987,-1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2306.02797,11.8,0.139728571,-0.347826087,0.120982987,-1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2306.02797,12.2,0.139728571,-0.347826087,0.120982987,-1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2306.02797,11.5,0.139728571,-0.347826087,0.120982987,-1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2306.02797,10.5,0.139728571,-0.347826087,0.120982987,-1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,1719.292005,10.5,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,1,1,0,0,0,0,0,0,2004,1719.292005,10.5,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,1719.292005,10.5,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,1719.292005,10,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,1719.292005,10,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,1719.292005,10.5,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,1719.292005,11,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,1719.292005,10,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,1274.858816,11,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,1274.858816,11,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,1274.858816,9.5,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,1274.858816,10,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,1274.858816,10,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,1274.858816,11.5,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,1274.858816,9.5,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,1223.638018,11.5,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,1223.638018,11.5,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,1223.638018,11.5,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,1223.638018,10,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,1223.638018,12,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,1223.638018,10.5,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,1223.638018,11,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2393.144375,10,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2393.144375,10.5,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,1,1,1,0,1,2004,2393.144375,10.5,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2393.144375,10,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2393.144375,10,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2393.144375,10.5,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2393.144375,11,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2393.144375,11,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2393.144375,11,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2060.27668,10.5,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2060.27668,12,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2060.27668,11,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2060.27668,11,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2060.27668,11,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2060.27668,10.5,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2060.27668,11.5,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,1,1,0,0,0,0,0,0,2004,1852.82622,12.5,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,1852.82622,11.5,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,1852.82622,12,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,1852.82622,11.5,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,1852.82622,12,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,1,0,0,0,0,0,0,0,2004,1852.82622,12.5,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,1852.82622,11,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,1852.82622,12.5,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,1732.069571,11,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,1732.069571,11.5,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,1732.069571,10,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,1732.069571,11,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,1732.069571,9,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,1732.069571,11,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,1,0,0,0,0,0,0,0,2004,1732.069571,11.5,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,3437.028513,11,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,3437.028513,11,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,3437.028513,11,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,3437.028513,11.5,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,3437.028513,10.5,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,3437.028513,10.5,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,3437.028513,11.5,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2182.101052,12,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,1,1,1,0,0,0,0,0,2004,2182.101052,12,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2182.101052,11,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2182.101052,11.5,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2182.101052,11.5,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2182.101052,11.5,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2182.101052,11,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2182.101052,12,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2182.101052,12,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,1873.116387,11.5,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,1873.116387,11,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,1873.116387,11.5,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2218.234658,11.5,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2218.234658,11.5,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2218.234658,11.5,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2218.234658,12,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2218.234658,11,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2218.234658,11.5,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,1,0,0,0,0,0,0,0,2004,2218.234658,11.5,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2218.234658,11.5,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,3524.867373,11,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,3524.867373,10.9,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,3524.867373,10.5,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,3524.867373,10.5,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,3524.867373,10.3,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,3524.867373,10.5,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,3524.867373,10.8,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,3457.161408,7.5,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,3457.161408,7.3,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,3457.161408,9.1,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,3457.161408,9.5,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,3457.161408,5.5,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,3457.161408,9.3,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,3457.161408,8.5,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,3457.161408,8.9,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2094.723132,8.3,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2094.723132,10.8,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,1,0,0,0,0,0,0,0,2004,2094.723132,11.1,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2094.723132,10.3,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2094.723132,11.8,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2094.723132,9.5,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,1781.141488,12,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,1781.141488,11.5,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,1781.141488,12.5,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,1781.141488,11.5,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,1781.141488,11.5,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,1781.141488,11,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,1781.141488,12,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,1781.141488,12.5,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,1781.141488,11.5,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,1255.523795,13,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,1255.523795,11.5,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,1,1,1,0,0,0,0,0,2004,1255.523795,13.5,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,1255.523795,12.5,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,1255.523795,13,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,1255.523795,12.5,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,1255.523795,12.5,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,1255.523795,13.5,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,1255.523795,13,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,1255.523795,11,0.139728571,0.652173913,0.425330813,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,692.6507056,13,0.139728571,1.652173913,2.729678639,1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,692.6507056,11,0.139728571,1.652173913,2.729678639,1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,692.6507056,11,0.139728571,1.652173913,2.729678639,1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,692.6507056,12,0.139728571,1.652173913,2.729678639,1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,692.6507056,11,0.139728571,1.652173913,2.729678639,1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,109.3846424,10.5,0.139728571,1.652173913,2.729678639,1,1
0,0,0,0,0,1,1,1,1,1,1,1,1,0,2004,109.3846424,10,0.139728571,1.652173913,2.729678639,1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,109.3846424,10.5,0.139728571,1.652173913,2.729678639,1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,109.3846424,10.5,0.139728571,1.652173913,2.729678639,1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,109.3846424,10.5,0.139728571,1.652173913,2.729678639,1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,109.3846424,10.5,0.139728571,1.652173913,2.729678639,1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,109.3846424,11,0.139728571,1.652173913,2.729678639,1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,109.3846424,9,0.139728571,1.652173913,2.729678639,1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2180.267185,9.5,0.139728571,1.652173913,2.729678639,1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2180.267185,10.5,0.139728571,1.652173913,2.729678639,1,1
