individual.id,year,laydate,no.fledged,no.recruits,mismatch,peakheight,T.nest.period,rain.nest.period,T.fledg.period,rain.fledg.period,arrivalT
848,2009,38,7,0,-5.1,67,15.3,0.032,14.4,0.066,6.4425
879,2009,38,7,0,-5.1,67,15.3,0.032,14.4,0.066,6.4425
947,2009,39,7,0,-5.1,67,15.3,0.032,14.4,0.066,6.4425
962,2009,39,7,0,-5.1,67,15.3,0.032,14.4,0.066,6.4425
971,2009,39,6,0,-5.1,67,15.3,0.032,14.4,0.066,6.4425
974,2009,39,5,0,-5.1,67,15.3,0.032,14.4,0.066,6.4425
975,2009,39,6,1,-5.1,67,15.3,0.032,14.4,0.066,6.4425
978,2009,39,7,0,-5.1,67,15.3,0.032,14.4,0.066,6.4425
1051,2009,40,6,3,-5.1,67,15.3,0.032,14.4,0.066,6.4425
1067,2009,40,6,0,-5.1,67,15.3,0.032,14.4,0.066,6.4425
1147,2009,41,6,0,-5.1,67,15.3,0.032,14.4,0.066,6.4425
1176,2009,42,7,0,-5.1,67,15.3,0.032,14.4,0.066,6.4425
1284,2009,43,7,0,-5.1,67,15.3,0.032,14.4,0.066,6.4425
1342,2009,44,6,1,-5.1,67,15.3,0.032,14.4,0.066,6.4425
1401,2009,45,6,2,-5.1,67,15.3,0.032,14.4,0.066,6.4425
1456,2009,46,3,0,-5.1,67,15.3,0.032,14.4,0.066,6.4425
1460,2009,46,6,2,-5.1,67,15.3,0.032,14.4,0.066,6.4425
1473,2009,46,6,0,-5.1,67,15.3,0.032,14.4,0.066,6.4425
9999,2009,20,0,0,-5.1,67,15.3,0.032,14.4,0.066,6.4425
9999,2009,49,0,0,-5.1,67,15.3,0.032,14.4,0.066,6.4425
2,2010,26,7,1,-19.2,33,13.4,0.06,15.9,0.033,8.085
3,2010,30,0,0,-19.2,33,13.4,0.06,15.9,0.033,8.085
13,2010,33,6,1,-19.2,33,13.4,0.06,15.9,0.033,8.085
21,2010,32,6,0,-19.2,33,13.4,0.06,15.9,0.033,8.085
43,2010,33,4,1,-19.2,33,13.4,0.06,15.9,0.033,8.085
45,2010,28,8,1,-19.2,33,13.4,0.06,15.9,0.033,8.085
55,2010,31,3,1,-19.2,33,13.4,0.06,15.9,0.033,8.085
86,2010,29,7,3,-19.2,33,13.4,0.06,15.9,0.033,8.085
103,2010,29,6,1,-19.2,33,13.4,0.06,15.9,0.033,8.085
105,2010,29,7,1,-19.2,33,13.4,0.06,15.9,0.033,8.085
110,2010,30,7,0,-19.2,33,13.4,0.06,15.9,0.033,8.085
111,2010,30,6,2,-19.2,33,13.4,0.06,15.9,0.033,8.085
112,2010,30,6,0,-19.2,33,13.4,0.06,15.9,0.033,8.085
114,2010,30,6,2,-19.2,33,13.4,0.06,15.9,0.033,8.085
116,2010,30,6,1,-19.2,33,13.4,0.06,15.9,0.033,8.085
124,2010,30,7,1,-19.2,33,13.4,0.06,15.9,0.033,8.085
125,2010,30,7,0,-19.2,33,13.4,0.06,15.9,0.033,8.085
126,2010,30,6,1,-19.2,33,13.4,0.06,15.9,0.033,8.085
127,2010,30,7,1,-19.2,33,13.4,0.06,15.9,0.033,8.085
134,2010,30,4,0,-19.2,33,13.4,0.06,15.9,0.033,8.085
158,2010,30,6,0,-19.2,33,13.4,0.06,15.9,0.033,8.085
168,2010,31,7,1,-19.2,33,13.4,0.06,15.9,0.033,8.085
171,2010,31,4,1,-19.2,33,13.4,0.06,15.9,0.033,8.085
172,2010,31,2,0,-19.2,33,13.4,0.06,15.9,0.033,8.085
189,2010,31,5,1,-19.2,33,13.4,0.06,15.9,0.033,8.085
197,2010,31,7,1,-19.2,33,13.4,0.06,15.9,0.033,8.085
216,2010,31,5,0,-19.2,33,13.4,0.06,15.9,0.033,8.085
217,2010,31,6,0,-19.2,33,13.4,0.06,15.9,0.033,8.085
236,2010,32,7,0,-19.2,33,13.4,0.06,15.9,0.033,8.085
249,2010,32,5,2,-19.2,33,13.4,0.06,15.9,0.033,8.085
265,2010,32,7,1,-19.2,33,13.4,0.06,15.9,0.033,8.085
266,2010,32,6,0,-19.2,33,13.4,0.06,15.9,0.033,8.085
271,2010,37,6,0,-19.2,33,13.4,0.06,15.9,0.033,8.085
276,2010,32,7,0,-19.2,33,13.4,0.06,15.9,0.033,8.085
300,2010,32,7,0,-19.2,33,13.4,0.06,15.9,0.033,8.085
374,2010,33,8,3,-19.2,33,13.4,0.06,15.9,0.033,8.085
376,2010,33,5,1,-19.2,33,13.4,0.06,15.9,0.033,8.085
377,2010,33,5,0,-19.2,33,13.4,0.06,15.9,0.033,8.085
378,2010,34,8,0,-19.2,33,13.4,0.06,15.9,0.033,8.085
379,2010,37,7,1,-19.2,33,13.4,0.06,15.9,0.033,8.085
380,2010,33,6,2,-19.2,33,13.4,0.06,15.9,0.033,8.085
381,2010,33,8,1,-19.2,33,13.4,0.06,15.9,0.033,8.085
382,2010,33,6,2,-19.2,33,13.4,0.06,15.9,0.033,8.085
383,2010,33,7,1,-19.2,33,13.4,0.06,15.9,0.033,8.085
386,2010,33,4,0,-19.2,33,13.4,0.06,15.9,0.033,8.085
387,2010,33,7,1,-19.2,33,13.4,0.06,15.9,0.033,8.085
391,2010,36,8,1,-19.2,33,13.4,0.06,15.9,0.033,8.085
392,2010,33,6,0,-19.2,33,13.4,0.06,15.9,0.033,8.085
393,2010,33,6,1,-19.2,33,13.4,0.06,15.9,0.033,8.085
395,2010,33,8,0,-19.2,33,13.4,0.06,15.9,0.033,8.085
397,2010,33,8,0,-19.2,33,13.4,0.06,15.9,0.033,8.085
398,2010,33,6,0,-19.2,33,13.4,0.06,15.9,0.033,8.085
399,2010,33,7,1,-19.2,33,13.4,0.06,15.9,0.033,8.085
402,2010,33,6,1,-19.2,33,13.4,0.06,15.9,0.033,8.085
403,2010,33,7,1,-19.2,33,13.4,0.06,15.9,0.033,8.085
404,2010,33,5,0,-19.2,33,13.4,0.06,15.9,0.033,8.085
410,2010,34,6,0,-19.2,33,13.4,0.06,15.9,0.033,8.085
423,2010,34,7,0,-19.2,33,13.4,0.06,15.9,0.033,8.085
491,2010,34,7,3,-19.2,33,13.4,0.06,15.9,0.033,8.085
494,2010,34,6,0,-19.2,33,13.4,0.06,15.9,0.033,8.085
498,2010,34,7,1,-19.2,33,13.4,0.06,15.9,0.033,8.085
503,2010,34,5,0,-19.2,33,13.4,0.06,15.9,0.033,8.085
524,2010,35,6,0,-19.2,33,13.4,0.06,15.9,0.033,8.085
535,2010,35,6,0,-19.2,33,13.4,0.06,15.9,0.033,8.085
541,2010,35,7,0,-19.2,33,13.4,0.06,15.9,0.033,8.085
542,2010,35,7,1,-19.2,33,13.4,0.06,15.9,0.033,8.085
650,2010,36,6,0,-19.2,33,13.4,0.06,15.9,0.033,8.085
652,2010,36,6,1,-19.2,33,13.4,0.06,15.9,0.033,8.085
658,2010,36,6,0,-19.2,33,13.4,0.06,15.9,0.033,8.085
668,2010,36,4,0,-19.2,33,13.4,0.06,15.9,0.033,8.085
672,2010,36,6,1,-19.2,33,13.4,0.06,15.9,0.033,8.085
733,2010,37,6,0,-19.2,33,13.4,0.06,15.9,0.033,8.085
767,2010,37,5,0,-19.2,33,13.4,0.06,15.9,0.033,8.085
835,2010,38,6,0,-19.2,33,13.4,0.06,15.9,0.033,8.085
865,2010,38,8,0,-19.2,33,13.4,0.06,15.9,0.033,8.085
928,2010,39,5,0,-19.2,33,13.4,0.06,15.9,0.033,8.085
982,2010,39,7,1,-19.2,33,13.4,0.06,15.9,0.033,8.085
983,2010,39,7,0,-19.2,33,13.4,0.06,15.9,0.033,8.085
985,2010,39,4,0,-19.2,33,13.4,0.06,15.9,0.033,8.085
1086,2010,40,7,0,-19.2,33,13.4,0.06,15.9,0.033,8.085
1177,2010,42,7,0,-19.2,33,13.4,0.06,15.9,0.033,8.085
1187,2010,42,6,1,-19.2,33,13.4,0.06,15.9,0.033,8.085
1195,2010,42,5,0,-19.2,33,13.4,0.06,15.9,0.033,8.085
1400,2010,45,8,1,-19.2,33,13.4,0.06,15.9,0.033,8.085
1462,2010,46,5,0,-19.2,33,13.4,0.06,15.9,0.033,8.085
1499,2010,47,6,2,-19.2,33,13.4,0.06,15.9,0.033,8.085
1502,2010,47,5,0,-19.2,33,13.4,0.06,15.9,0.033,8.085
1505,2010,47,7,0,-19.2,33,13.4,0.06,15.9,0.033,8.085
1629,2010,51,6,1,-19.2,33,13.4,0.06,15.9,0.033,8.085
1676,2010,53,2,0,-19.2,33,13.4,0.06,15.9,0.033,8.085
1691,2010,54,5,0,-19.2,33,13.4,0.06,15.9,0.033,8.085
9999,2010,41,0,0,-19.2,33,13.4,0.06,15.9,0.033,8.085
9999,2010,36,0,0,-19.2,33,13.4,0.06,15.9,0.033,8.085
9999,2010,31,0,0,-19.2,33,13.4,0.06,15.9,0.033,8.085
9999,2010,37,0,0,-19.2,33,13.4,0.06,15.9,0.033,8.085
